Order ID,Region,Amount,Profit,Quantity, Unit_Price , Unit_Cost ,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Month,Revenue
B-25564,East,2451,342,8,"1,454.68","1,156.88",Office Supplies,Paper,EMI,06-09-2021,Susan Wright,California,Los Angeles,September,11637.44
B-25564,North,2451,342,8,"4,387.99","4,292.63",Office Supplies,Paper,EMI,12-11-2021,Kayla Banks,Ohio,Cincinnati,November,35103.92
B-25564,South,2451,342,8,"4,576.50","4,094.68",Office Supplies,Paper,EMI,30-07-2024,Zachary Pierce,Texas,Houston,July,36612
B-26543,West,7067,1943,16,"2,365.35","2,269.32",Furniture,Tables,Credit Card,15-03-2022,Nicolas Owen,California,San Francisco,March,37845.6
B-25976,West,4307,615,3,"2,568.73","2,471.73",Electronics,Electronic Games,UPI,15-03-2024,Martha Carney,New York,New York City,March,7706.19
B-25976,West,4307,615,3,"1,586.29","1,127.86",Electronics,Electronic Games,UPI,10-11-2020,Francisco Hicks,Illinois,Springfield,November,4758.87
B-25976,East,5694,1134,5,675.54,437.59,Furniture,Chairs,EMI,15-03-2024,Martha Carney,New York,New York City,March,3377.7
B-25976,North,5694,1134,5,"2,929.45","2,888.49",Furniture,Chairs,EMI,10-11-2020,Francisco Hicks,Illinois,Springfield,November,14647.25
B-25929,North,962,298,18,839.92,536.81,Office Supplies,Binders,Credit Card,23-07-2022,Matthew Parker,Illinois,Springfield,July,15118.56
B-25497,South,2995,220,14,"2,578.80","2,273.91",Furniture,Bookcases,Credit Card,13-09-2024,Paul Bryant,New York,Buffalo,September,36103.2
B-25497,East,2047,914,5,"4,747.07","4,705.46",Office Supplies,Markers,Debit Card,13-09-2024,Paul Bryant,New York,Buffalo,September,23735.35
B-26735,South,2078,612,6,"5,253.07","4,766.53",Electronics,Laptops,COD,25-01-2022,Bruce Dennis,Texas,Austin,January,31518.42
B-25036,North,2737,1253,3,"1,511.26","1,234.69",Electronics,Printers,EMI,19-04-2021,Joseph Bates,New York,New York City,April,4533.78
B-25971,North,8194,2881,6,"3,423.66","3,139.36",Office Supplies,Paper,Debit Card,18-07-2021,Kelly Pacheco,Texas,Houston,July,20541.96
B-25441,West,9914,3858,16,"2,661.54","2,396.68",Furniture,Sofas,Credit Card,24-06-2022,Jeffrey Weber,New York,Buffalo,June,42584.64
B-25441,East,9914,3858,16,"4,693.90","4,384.64",Furniture,Sofas,Credit Card,08-06-2024,Andrew Krueger,New York,Rochester,June,75102.4
B-25441,North,5470,292,7,"1,533.09","1,393.58",Office Supplies,Pens,Debit Card,24-06-2022,Jeffrey Weber,New York,Buffalo,June,10731.63
B-25441,West,5470,292,7,219.08,68.33,Office Supplies,Pens,Debit Card,08-06-2024,Andrew Krueger,New York,Rochester,June,1533.56
B-25441,East,1496,662,17,"1,115.24",854.68,Furniture,Bookcases,UPI,24-06-2022,Jeffrey Weber,New York,Buffalo,June,18959.08
B-25441,South,1496,662,17,"2,185.42","1,780.14",Furniture,Bookcases,UPI,08-06-2024,Andrew Krueger,New York,Rochester,June,37152.14
B-25823,East,3228,476,9,"1,647.25","1,612.82",Office Supplies,Paper,COD,29-09-2022,Kathleen Cox,New York,New York City,September,14825.25
B-25363,East,3918,749,8,"4,272.92","3,967.25",Electronics,Laptops,Credit Card,10-05-2023,Jamie Bradley,California,San Diego,May,34183.36
B-25363,North,3918,749,8,"3,824.10","3,418.78",Electronics,Laptops,Credit Card,02-05-2020,Robert Martinez,Texas,Houston,May,30592.8
B-26445,North,9921,1451,15,"1,619.69","1,532.80",Furniture,Sofas,EMI,12-04-2021,Christopher Rogers,Illinois,Chicago,April,24295.35
B-26724,East,9694,4361,1,"2,333.19","2,315.83",Furniture,Chairs,EMI,04-11-2023,Roberto Parrish,Illinois,Springfield,November,2333.19
B-25447,North,5028,1553,13,686.25,523.02,Office Supplies,Paper,EMI,04-05-2020,Amber Kennedy,Florida,Tampa,May,8921.25
B-26904,North,594,67,19,"4,794.01","4,495.82",Office Supplies,Paper,Debit Card,10-09-2023,Maria Davis,New York,Buffalo,September,91086.19
B-26904,North,594,67,19,"4,758.11","4,680.35",Office Supplies,Paper,Debit Card,05-01-2024,Terry Gilbert,Florida,Miami,January,90404.09
B-26904,West,594,67,19,"5,118.83","4,900.03",Office Supplies,Paper,Debit Card,08-05-2024,Devon Schmitt,Texas,Austin,May,97257.77
B-26456,West,5954,2618,11,"4,629.98","4,349.34",Furniture,Tables,COD,30-03-2024,Robert Mosley,Ohio,Cincinnati,March,50929.78
B-25435,East,3518,1051,3,"1,214.56",911.11,Furniture,Bookcases,UPI,10-09-2020,Paul Scott,California,San Francisco,September,3643.68
B-25435,North,4157,1874,8,423.13,278.67,Electronics,Laptops,EMI,10-09-2020,Paul Scott,California,San Francisco,September,3385.04
B-26279,West,3747,410,5,"3,125.01","2,919.00",Office Supplies,Markers,Credit Card,12-07-2020,Kristin Alvarez,Illinois,Springfield,July,15625.05
B-26279,East,3747,410,5,"4,958.78","4,567.39",Office Supplies,Markers,Credit Card,08-12-2022,Kevin Jackson,New York,Buffalo,December,24793.9
B-26279,North,3747,410,5,"1,399.09",927.89,Office Supplies,Markers,Credit Card,27-03-2024,Mrs. Lauren Potter DDS,Ohio,Columbus,March,6995.45
B-26279,South,3747,410,5,517.18,84.86,Office Supplies,Markers,Credit Card,17-02-2023,Jason Brown,Illinois,Chicago,February,2585.9
B-26279,North,3747,410,5,"4,323.71","4,037.21",Office Supplies,Markers,Credit Card,21-07-2021,Jamie Santos,California,Los Angeles,July,21618.55
B-26279,North,3194,534,4,641.18,430.14,Office Supplies,Binders,UPI,12-07-2020,Kristin Alvarez,Illinois,Springfield,July,2564.72
B-26279,West,3194,534,4,"2,270.99","2,097.84",Office Supplies,Binders,UPI,08-12-2022,Kevin Jackson,New York,Buffalo,December,9083.96
B-26279,East,3194,534,4,"3,481.72","3,410.49",Office Supplies,Binders,UPI,27-03-2024,Mrs. Lauren Potter DDS,Ohio,Columbus,March,13926.88
B-26279,East,3194,534,4,"1,284.36","1,222.15",Office Supplies,Binders,UPI,17-02-2023,Jason Brown,Illinois,Chicago,February,5137.44
B-26279,West,3194,534,4,812.91,465.61,Office Supplies,Binders,UPI,21-07-2021,Jamie Santos,California,Los Angeles,July,3251.64
B-25770,North,8548,2305,1,"3,998.91","3,861.61",Office Supplies,Binders,COD,30-10-2022,James Taylor,Florida,Tampa,October,3998.91
B-25715,South,6089,139,19,"3,304.15","3,169.37",Furniture,Tables,Debit Card,31-12-2020,Alicia Vincent,Ohio,Cincinnati,December,62778.85
B-25715,North,6089,139,19,"5,442.15","4,943.03",Furniture,Tables,Debit Card,15-04-2022,Kenneth Adams,Ohio,Cleveland,April,103400.85
B-25715,North,6089,139,19,"1,856.40","1,754.32",Furniture,Tables,Debit Card,05-04-2023,Shelby Browning,Illinois,Chicago,April,35271.6
B-25715,South,2586,800,16,438.27,355.72,Furniture,Tables,UPI,31-12-2020,Alicia Vincent,Ohio,Cincinnati,December,7012.32
B-25715,West,2586,800,16,"3,743.39","3,685.03",Furniture,Tables,UPI,15-04-2022,Kenneth Adams,Ohio,Cleveland,April,59894.24
B-25715,East,2586,800,16,"2,926.68","2,632.58",Furniture,Tables,UPI,05-04-2023,Shelby Browning,Illinois,Chicago,April,46826.88
